stat_no;elem_no;year;jan;feb;mar;apr;may;jun;jul;aug;sep;oct;nov;dec;annual;co_code
6088;101;1977;0,1;0,9;4,6;5,4;11,2;14,6;15,7;15,7;12,5;11;6,6;3,6;8,5;DK
6088;101;1978;2,1;-1,3;3,3;5,2;12,2;14,6;14,4;15,5;12,5;10,7;8,2;0,2;8,1;DK
6088;101;1979;-3;-2,8;1,3;5;10,2;13,7;13,8;15,4;13,5;8,6;5,7;3,1;7;DK
6088;101;1980;-1,1;0,2;1,5;6,6;11,1;15,1;15,8;15,7;14,3;8,6;4,6;3,4;8;DK
6088;101;1981;1;0,6;3,5;6;13,3;13,4;15,5;15,5;14,5;8,7;6;-3,1;7,9;DK
6088;101;1982;-2,4;-0,2;3,5;6,1;10,9;15;17,5;17,4;14,1;10,5;7,3;4,1;8,7;DK
6088;101;1983;5,5;0,3;3,8;7,1;10,7;14,4;17,5;16,7;13,6;10,9;5,4;3,2;9,1;DK
6088;101;1984;1,9;0,8;1,5;6,6;11,5;13;14,7;17,1;12,6;11,8;6,3;3,5;8,4;DK
6088;101;1985;-4,6;-3;1,5;5,3;12,3;13,2;16,1;16,1;12,7;10,6;2,6;3,6;7,2;DK
6088;101;1986;-0,5;-4,4;1,4;5;11,3;14,5;15,4;15,1;11,8;9,8;7,9;3,5;7,6;DK
6088;101;1987;-3,7;-0,4;-0,5;7,1;9,1;11,7;15,1;14,6;13,2;9,6;6,4;3,6;7,2;DK
6088;101;1988;4,3;3,2;2,9;5,8;12,9;15,4;16,4;15,8;14;9,3;5,1;5;9,2;DK
6088;101;1989;5,6;5,3;6,2;6,4;11,8;15,8;16,8;15,6;14,7;11,3;4,9;3,7;9,8;DK
6088;101;1990;4,9;5,8;7;8,5;12,9;14,6;15,8;17,1;12,9;10,5;4,7;3,7;9,9;DK
6088;101;1991;2,7;-0,4;5,1;6,9;9,4;12,2;18,5;17,2;14,6;9,4;5,6;4,2;8,8;DK
6088;101;1992;3,6;4,3;4,7;6,7;14;18;17,4;16,6;13,9;7,3;6,2;3,5;9,7;DK
6088;101;1993;2,6;2,3;3,5;8,6;13,1;13,9;14,6;14,8;11,6;7,7;2,6;2,7;8,2;DK
6088;101;1994;3,5;-0,6;3,8;7,6;11,8;13,5;19,9;16,9;13,2;8,7;7,4;5,2;9,2;DK
6088;101;1995;1,5;4,4;3,7;7,6;10,9;14,4;17,8;18,1;13,8;12,3;4,7;-1,9;8,9;DK
6088;101;1996;-1,5;-2,5;0,7;6,7;8,8;13,3;15,2;18,3;12,4;10,6;5,2;0,5;7,3;DK
6088;101;1997;-0,6;3,2;3,9;6,4;10,5;15,6;18,3;21,2;14;8,5;4,8;3,1;9,1;DK
6088;101;1998;2,9;5,1;4,9;7,7;13;15;15,1;15,4;13,9;9,1;2,3;2,1;8,9;DK
6088;101;1999;2,9;1,9;4,5;8,3;11,7;13,9;18;17,1;16,9;10,1;6,2;3,2;9,6;DK
6088;101;2000;3,7;3,8;4,8;9;13,9;14;15,4;16,1;14;11,5;7,5;4,2;9,8;DK
6088;101;2001;1,8;0,9;1,5;6,3;12,2;13,1;18,2;17,7;13,1;12,8;6,4;1,3;8,8;DK
6088;101;2002;3,5;4,9;4,9;8,2;13,5;15,7;17,5;20,3;15,5;7,6;4,6;0,5;9,7;DK
6088;101;2003;0,6;-0,7;4,2;8,2;11,6;16,7;18;18,3;14,4;7;6,8;4,2;9,1;DK
6088;101;2004;0,5;2,8;3,9;9,1;11,5;14;15,9;18,7;14,3;9,9;6,3;5;9,3;DK
6088;101;2005;4,3;0,9;2,5;7,9;11;14,5;17,6;15,6;15,2;11,8;7,1;3,3;9,3;DK
6088;101;2006;0;1,6;0,7;6,6;12,4;15,3;20,5;17,5;17,2;13,1;9;7,9;10,2;DK
6088;101;2007;5,9;3,2;6,9;10,7;11,8;17;16,3;16,9;13,4;9,5;6;4,3;10,2;DK
6088;101;2008;4,6;4,8;4,4;8,1;13,9;15,9;18,2;17,2;13,6;10,4;6,7;3,2;10,1;DK
6088;101;2009;1,4;1,8;4,6;10,6;12,4;14,8;17,7;17,9;14,9;8,5;7,9;1,3;9,5;DK
6088;101;2010;-2,6;-1,5;3,2;7,6;9,6;14,8;19,4;16,8;13,4;9,6;3,3;-3,1;7,5;DK
6088;101;2011;0,6;0,6;3,6;10,5;12,3;15,9;16,3;16,5;14,8;10,5;7,3;5,2;9,5;DK
6088;101;2012;3,3;-0,5;5,7;6,9;12,8;13,4;16,7;17,7;13,9;9,6;6,6;1;8,9;DK
6088;101;2013;0,6;0,2;-0,2;5,6;12,1;13,8;17,4;18,1;14;11,5;6,5;6,3;8,8;DK
6088;101;2014;2,5;4,7;6,2;9,9;12,4;15,4;20,4;16,7;15,6;12,9;7,8;4,2;10,7;DK
6088;101;2015;3,9;2,8;5,3;7,4;10,2;13,2;16,2;17,9;13,9;10,2;8,6;7,7;9,8;DK
6088;101;2016;1,1;3,4;4,5;7,1;13,9;16,9;17,1;17,1;17,4;9,5;4,7;5,8;9,9;DK
6088;101;2017;2,5;2,4;5,3;6,9;12,4;15,2;16,5;16,7;14,1;12,1;6,7;4,5;9,6;DK
6088;101;2018;2,7;0,2;1,2;8,9;16,6;16,9;19,2;18,2;15,1;11,3;6,4;5;10,1;DK
6088;101;2019;2,9;4,7;6,3;9,4;10,8;17;17,3;18,8;14,6;10,5;6,2;5,9;10,4;DK
6088;101;2020;6,3;5,4;5,4;8,5;10,6;16,4;15,1;18,6;14,4;11;8,3;4,5;10,4;DK
6088;111;1875;2;-0,3;3;8,2;14,1;18,5;20,5;21,6;18,5;9,3;3,6;1,9;10,1;DK
6088;111;1876;0,7;1,8;4,7;9,9;12;18;19,5;20,5;15;12,3;3,6;1,7;10;DK
6088;111;1877;2,8;3,3;3,1;7;12,3;19,8;19,1;18,5;14,2;10,7;8,8;3,9;10,3;DK
6088;111;1878;3,3;4,6;5,4;11,1;14,8;18;18,3;20,9;17,1;13,1;6,3;1,5;11,2;DK
6088;111;1879;-1,3;-1,6;1,7;7;13;16,5;17,3;19,3;16,4;11,5;5,1;0,5;8,8;DK
6088;111;1880;2,4;3;5,9;10,7;13,6;18,3;19,6;22,4;17,9;9,6;6,6;5,1;11,3;DK
6088;111;1881;-0,8;-1;0,9;7,9;13,3;16,7;19;17,5;15,5;9,1;7,3;4,2;9,1;DK
6088;111;1882;4,8;4,8;7,1;9,9;14,5;17,7;19,8;18,8;17,2;11,8;4,6;0,5;11;DK
6088;111;1883;1,1;3,4;1,8;9;14,7;17,5;20,7;18,6;16,5;11,7;7;4,6;10,6;DK
6088;111;1884;4,7;4,7;5,8;8,7;13,7;17;21,2;20,5;18,6;12,5;5,1;3,8;11,4;DK
6088;111;1885;0,5;3,3;4,7;10,2;12,5;17;19,6;18,1;15;9,8;5;4,3;10;DK
6088;111;1886;1,4;-0,8;0,5;8,9;13,5;16,7;18,6;19,1;17,7;12,4;8,6;3,5;10;DK
6088;111;1887;-0,3;2,1;4,7;8,3;13;18,2;19,5;18,6;15,9;10,3;6,1;3,1;10;DK
6088;111;1888;1,8;0,3;-0,1;5,7;12,5;17,9;16,9;16,8;15,8;10,3;6,2;5;9,1;DK
6088;111;1889;2,3;0,9;2,4;7,6;19,6;22;19,1;17,9;15,5;11;8,2;2,2;10,7;DK
6088;111;1890;4,7;2,4;5,6;8,2;16,3;15,6;16,8;17,8;16,7;11,9;6,3;-0,7;10,1;DK
6088;111;1891;-1,2;2,3;3,5;7,4;13,1;18,5;20;17,4;16,8;13,7;6,1;5,1;10,2;DK
6088;111;1892;1,5;2,3;3,1;9;14,2;16,3;18,3;19,9;16,5;12;6,7;2,5;10,2;DK
6088;111;1893;-2;1,5;6,3;11,2;16,2;18,1;21,1;21,1;16,1;13;6,6;5,8;11,3;DK
6088;111;1894;2;4,6;9,1;14,3;15,3;17,6;21,7;18,1;15,9;10,9;8,6;5,9;12;DK
6088;111;1895;-0,2;-2,5;3,5;11,6;17;19,6;18,5;20,3;18,1;11,6;7,7;2,8;10,7;DK
6088;111;1896;3,3;4;6,6;9,2;15,7;21,2;22;18,8;17,5;12,1;6;2;11,5;DK
6088;111;1897;0,2;1,6;5,8;10,5;15,5;20,9;19,5;22,2;16;11,8;7,3;4,5;11,3;DK
6088;111;1898;6,1;4,3;4,3;9,3;13,8;17,9;17;20,6;17,5;11,8;7,8;7,7;11,5;DK
6088;111;1899;4,7;4,4;4,6;8,7;15,1;18,4;21,6;20;16,7;12,4;10,6;1;11,5;DK
6088;111;1900;1,7;0,9;3,5;6,8;13,5;19,2;20,1;19,9;16,7;12;7,2;6,4;10,7;DK
6088;111;1901;0,5;1,1;4;9,2;15,9;16,5;21,9;19,8;17,5;13,4;7,6;4;11;DK
6088;111;1902;5,2;0,9;4,7;9,2;10,5;18,4;16,7;15,5;14,5;10,8;6,1;1,7;9,5;DK
6088;111;1903;1,9;4,9;6,9;7,5;14,6;18,2;18,6;16,7;16,9;11,8;7,6;2,3;10,7;DK
6088;111;1904;3;3;4,3;9,6;13,3;17;19,7;19,3;16,6;11,7;7,2;5,7;10,9;DK
6088;111;1905;2,6;3,8;5,8;6,3;14,9;20,5;20,2;19;15,7;8,9;5,4;4,3;10,6;DK
6088;111;1906;2,6;2,7;4;9,7;14,7;17,1;18,8;19;16,8;12,2;9;2,3;10,7;DK
6088;111;1907;2,7;0,5;5;9,1;13,7;15,4;17,3;16,2;15,3;13,7;5,9;3,6;9,9;DK
6088;111;1908;2,3;4,2;3,5;8,1;13;18,4;20;17,8;15,6;12,3;6,5;3,7;10,5;DK
6088;111;1909;2,2;1,7;2;7,7;12;15,9;17,2;17,2;15,2;13;6,2;3,6;9,5;DK
6088;111;1910;3,3;3,7;6,3;9,4;15,9;20,8;19,6;19,2;16,6;12,1;4,8;4,5;11,4;DK
6088;111;1911;3,7;4,3;5,1;8,9;16,6;17,6;19,9;22,2;17,3;11,3;7,1;4,6;11,6;DK
6088;111;1912;0;0,5;6,1;10;12,2;17,4;22,3;17,6;13,9;10,3;6,7;6,5;10,3;DK
6088;111;1913;1,7;3,7;6;10,6;14,8;17,2;18,5;17,9;17,2;12,1;9,5;6,4;11,3;DK
6088;111;1914;2;5,3;5,6;11;13,5;18;21,7;20,3;17;11;6,2;5;11,4;DK
6088;111;1915;2,2;2,6;3,4;8,6;12,8;17;17,3;17,6;15,6;9,3;5;2,6;9,5;DK
6088;111;1916;5,4;2,7;2,6;10,1;13,6;15,1;18,4;17,5;14,9;10,4;7,3;3,4;10,1;DK
6088;111;1917;0;0,9;1,5;5,5;16,4;21,5;19,4;20;16,4;10,1;8;3,1;10,2;DK
6088;111;1918;2,1;3;5,2;11;16,9;15,6;18,8;19,2;14,6;11,4;6,2;5,3;10,8;DK
6088;111;1919;2,8;1,7;3,7;7,8;15,4;16,3;17,1;16,4;16,5;9,7;2,8;1,8;9,3;DK
6088;111;1920;3;5,3;7,5;10,1;14,7;17,6;19,5;17,6;15,7;9,8;5,4;2,8;10,8;DK
6088;111;1921;5,4;4,3;8;11,9;16,6;16,7;19,1;18,9;16;13,7;3,1;5,1;11,6;DK
6088;111;1922;0,5;-0,3;4,1;7,8;13,8;16,7;17,8;17,7;14,7;9,1;6,4;5,6;9,5;DK
6088;111;1923;5,2;1,5;7,2;8,6;12;13,2;20,7;17,8;15,7;12,1;5,3;1,2;10;DK
6088;111;1924;0,6;0,9;1,9;6,7;13,2;16,7;18,5;18,6;16,6;12;7,2;5,6;9,9;DK
6088;111;1925;5,5;4,9;4,2;10,1;16;16,4;21,6;18,5;14,6;10,3;4,5;2,1;10,7;DK
6088;111;1926;2,1;2,9;5,7;10,4;13,8;17,5;21,4;19,3;16,3;9,4;7,2;4,4;10,9;DK
6088;111;1927;4,4;3,3;7,2;8,2;12;14,8;19,9;19,6;16,1;11,4;4,1;-0,3;10,1;DK
6088;111;1928;2,2;3,9;5,2;9,4;14,2;15;17,4;18,8;17,4;12,7;9,2;4,2;10,8;DK
6088;111;1929;-0,2;-3,2;4,9;7,1;16,1;16,1;19,4;19,9;19;13,2;8,1;6,1;10,5;DK
6088;111;1930;5,5;3,5;6,6;10,8;15,3;21;21,1;20,3;16,6;13,1;8,5;4,4;12,2;DK
6088;111;1931;3,5;1,9;3,4;9,1;16,3;16,8;19,5;20,3;15,8;12,1;7,2;5,3;10,9;DK
6088;111;1932;6,1;5,5;5,4;10,1;15,8;19,2;23,5;20,4;17,6;11,4;7,8;5,1;12,3;DK
6088;111;1933;1,8;3,1;7,2;10,3;15,9;21,7;22,1;21,4;19,7;13,2;6,6;3,1;12,2;DK
6088;111;1934;4,4;6;6,8;11,9;15,7;19,9;21,7;20,5;20;13,9;8,6;7;13;DK
6088;111;1935;4;5,2;6,2;10,8;16;19,8;21;21,4;17,6;12,8;8,1;3,5;12,2;DK
6088;111;1936;4,9;1,9;5,7;8,1;15,3;20,7;20,8;19,7;17,2;11,3;8,1;6,2;11,7;DK
6088;111;1937;1,5;3,2;4,4;10,5;16,9;18,6;20,8;22,1;17,2;13,3;6,6;2,1;11,4;DK
6088;111;1938;4,3;5,2;8,4;10,6;14,1;16,7;19,6;22,2;18,7;12,6;10,5;3,4;12,2;DK
6088;111;1939;3,5;5,6;5,8;10,7;16;20;20,6;22,4;19,6;10;8,2;2,9;12,1;DK
6088;111;1940;-1,5;-2,9;3;8,7;16,4;20,8;19,8;17,7;15,2;10,9;8,5;3,2;10;DK
6088;111;1941;-2,8;-0,6;3,8;7,7;14,2;19;23,3;18,8;16,4;11,9;5,1;5,9;10,2;DK
6088;111;1942;-3,3;-2,8;1;9,8;15;16,5;18,9;20,8;17,1;13,5;8,7;6,2;10,1;DK
6088;111;1943;1,6;6,2;8,9;10,6;15,6;18,8;20,3;19,7;17,4;13,1;7,4;5;12,1;DK
6088;111;1944;6,2;3,7;5,3;10;12,8;16,6;20,5;23,1;16,2;12,2;7,9;4,6;11,6;DK
6088;111;1945;2,1;4,6;9,2;12,2;16,7;19,4;23,1;21,7;18,7;15;7,6;5,3;13;DK
6088;111;1946;2,2;4,5;4,1;13,1;18;17,6;22,3;20,8;18;12,2;7;2,7;11,9;DK
6088;111;1947;-0,9;-3;1,6;9;20;21,8;22,6;26,8;21,7;13,6;8,2;5;12,2;DK
6088;111;1948;3,2;3,9;8,6;14,7;19,1;20,7;22,5;21;18;13,1;8,6;5,8;13,3;DK
6088;111;1949;5,6;6,8;6,6;12;15,9;20,1;22,4;21,7;20,9;14,7;8;6,6;13,4;DK
6088;111;1950;2,6;4;7,2;10,7;16,5;19,3;20,2;21,7;16,4;11,5;6,9;2,2;11,6;DK
6088;111;1951;2,7;3;3,8;9,8;15,2;18,2;18,3;20,5;17,9;12,5;9,2;7,7;11,6;DK
6088;111;1952;3,5;4,3;4,2;13,2;15,7;16,1;20;19,7;15,1;9,9;4,9;3,4;10,8;DK
6088;111;1953;3,4;1,7;7,2;11,4;16,6;21,8;20,5;19,5;16,7;13;9,9;5,9;12,3;DK
6088;111;1954;2,6;-1,1;4,4;9,8;17,6;18,5;17,8;18,3;16,2;12,8;6,9;6,4;10,9;DK
6088;111;1955;1,7;0,6;2,8;9;12,4;17,1;23,4;23,6;18,5;12,1;8,6;4,9;11,2;DK
6088;111;1956;2,9;-2,8;4,9;8,6;14,5;16,7;20,5;16,8;17,5;12;7,1;5,5;10,4;DK
6088;111;1957;4,4;4,8;7,4;11,1;13,3;18,8;20,1;19;14,8;12,4;7,3;4,5;11,5;DK
6088;111;1958;2,7;2,6;2,5;7,2;12,6;17,5;19,4;18,7;18,7;13,6;8,2;5,4;10,8;DK
6088;111;1959;3,6;3,1;7,6;12,3;16,5;18,8;22,3;21,5;18,2;14,6;7,8;4,6;12,6;DK
6088;111;1960;2,9;2,1;6,3;9,9;15,3;18,4;17,6;19,3;16,6;10,8;8,3;4,5;11;DK
6088;111;1961;2,4;5,3;7,4;12,2;13,7;18,9;17,8;18;18,5;14;7,4;3,4;11,6;DK
6088;111;1962;4,1;4,2;3;10;11,8;16;17,2;17;15,8;13,1;6,3;2,4;10,1;DK
6088;111;1963;-2;-1,6;1,9;9,3;14,4;18,6;19,7;19,3;16,7;12,1;9,1;2,8;10;DK
6088;111;1964;3,4;3,4;2,3;10,9;15,6;18,2;18;18,7;16,9;11,4;8,8;4,6;11;DK
6088;111;1965;4,1;3,6;5,2;9;13,4;17,5;17,5;18,9;17;13,5;4,5;3,6;10,7;DK
6088;111;1966;0,3;1,6;5,3;6,3;15,8;20,1;19,3;18,9;16,8;13;6,5;4,5;10,7;DK
6088;111;1967;3,6;5,1;7,5;9,4;14,8;18,1;20,8;20,2;17,8;13,8;8,2;5;12;DK
6088;111;1968;2,4;2,8;6,3;12,8;14,2;20,1;19,8;22,5;17,1;13,5;7,1;1,7;11,7;DK
6088;111;1969;2,6;0,3;3,5;9,7;13;19,6;21,5;23,4;19;13,9;8,1;-0,1;11,2;DK
6088;111;1970;-0,8;0,3;2,9;6,4;16,2;22,7;19,1;20,9;16,4;12,6;8,4;5;10,8;DK
6088;111;1971;2,7;4,9;4,7;10;17;18,3;21;20,9;17,4;13,7;8,1;6,9;12,1;DK
6088;111;1972;0,2;2,4;6,8;9,9;16,4;17,7;22,9;20,6;16,4;13;8,2;5,5;11,7;DK
6088;111;1973;4,3;4,9;7,7;9;14,1;19,1;21,6;20,2;16,5;11;7;4,2;11,6;DK
6088;111;1974;4,7;5,7;7,6;13,3;14,9;17,9;17,2;19,5;16,3;10;7,8;7,2;11,8;DK
6088;111;1975;7;4,2;6;8,2;14,4;18,7;20,2;24,3;18,2;11,4;7,5;6,5;12,2;DK
6088;111;1976;4,1;2,4;3,4;8,9;14,7;18,5;22,2;21,6;16,1;11,8;8;2,8;11,2;DK
6088;111;1977;1,6;2,4;6,7;7,6;14,8;18;18,9;19;15,8;13,1;8,5;5,1;11;DK
6088;111;1978;3,5;1;5,2;8,3;16;18,3;17,1;18,5;14,8;12,9;9,8;1,6;10,6;DK
6088;111;1979;-1,2;-0,6;3,1;7,5;13,1;17;16,2;18,5;16,6;11,6;7,7;5,1;9,6;DK
6088;111;1980;0,9;2;4;10,4;15,1;18,8;19;18,4;17,4;11,2;6,9;5;10,8;DK
6088;111;1981;2,8;2,4;5,6;9,7;17,5;16,1;18,1;19;17,8;11,3;8;-0,2;10,7;DK
6088;111;1982;-0,4;1,9;6,1;9,9;14;18,6;21,1;21,3;17,1;13,2;9,5;5,8;11,5;DK
6088;111;1983;6,8;2,7;5,8;9,9;13,5;18;21,2;20,7;16,4;12,7;7,8;4,6;11,7;DK
6088;111;1984;3,5;2,3;3,9;10;15,5;16,2;17,6;20,9;15,7;13,3;7,8;4,8;11;DK
6088;111;1985;-2,1;-0,3;4;8;16,4;16,7;19,6;19,1;15,3;13,2;4,8;5,4;10;DK
6088;111;1986;1,8;-0,9;4,3;9,2;15,5;19,9;19,1;18,4;14,6;13,1;10,2;6,2;11;DK
6088;111;1987;-0,9;2,1;1,9;10,6;12,5;14,6;18,5;17,5;16,4;12,5;8,1;5,4;9,9;DK
6088;111;1988;6;5,2;5,3;9,3;17,1;18,4;19,4;18,6;16,9;12;7,6;6,5;11,9;DK
6088;111;1989;6,8;7,2;8,4;9,5;15,6;19,9;21,2;18,6;18,1;13,7;8;5,4;12,7;DK
6088;111;1990;6,2;7,6;9,3;12;16,7;17,3;19,1;21,2;15,6;13,3;7,1;5,3;12,6;DK
6088;111;1991;4,6;1,3;7,5;10,6;12,4;14,9;22,5;20,6;17,9;12,8;7,7;6,3;11,6;DK
6088;111;1992;5,6;5,9;7,3;9,6;18,2;22,7;21,8;19,8;17,1;10,3;8,2;5,1;12,6;DK
6088;111;1993;4,5;4;6,3;12,4;17,5;17,3;17;17,6;14,6;10,7;4,2;4,3;10,9;DK
6088;111;1994;4,9;1,4;6,1;11,2;15,8;17;25,4;21,2;16,6;11,8;9,6;7,3;12,4;DK
6088;111;1995;3,6;6,7;6,8;11,3;15,1;18,1;22,3;23,3;17,7;15,1;7,4;0,7;12,3;DK
6088;111;1996;0,2;-0,2;3,8;11,5;12,3;17,1;19,2;22,7;16,9;13,5;7,4;3;10,6;DK
6088;111;1997;1,9;5;6,9;9,7;14,3;20,1;22,6;26,5;18;12,3;6,9;4,8;12,4;DK
6088;111;1998;5;6,7;7,8;10,6;17,7;18,7;18,8;19,1;16,8;11,8;4,7;4,2;11,8;DK
6088;111;1999;5;4,5;6,9;12;16,1;17,6;22,2;21,7;21,4;13,5;8,9;5,7;13;DK
6088;111;2000;5,3;6,3;8;13,4;19,4;18;19,4;20,3;17,3;14;9,3;6,2;13,1;DK
6088;111;2001;4;3,5;4,8;10,7;17,8;17,4;22,9;21,9;16,4;14,9;9,3;4,5;12,3;DK
6088;111;2002;5,2;7,6;8,4;12,8;18,4;19,1;21,6;25,3;19,8;10,8;6,4;2,3;13,1;DK
6088;111;2003;2,8;2,5;8,9;13,7;15,9;21,4;21,2;23;18,3;10,7;8,7;6,4;12,8;DK
6088;111;2004;2,6;5,6;6,8;13,2;15,7;17,4;19,6;22,8;17,6;12,3;8,8;7,1;12,5;DK
6088;111;2005;6,2;3,3;6,2;11,9;15,4;18,7;21,6;19;19,2;15,5;9,7;5,3;12,7;DK
6088;111;2006;2;3,6;4,3;10,3;16,5;19,6;25,8;22;20,9;15,6;10,9;9,2;13,4;DK
6088;111;2007;7,9;5,2;10,5;15,6;15,4;21;19,7;20;15,9;13,5;8,6;6,2;13,3;DK
6088;111;2008;6;6,9;7,3;12,2;19,3;20,5;22,8;20,9;18;13,3;8,7;4,9;13,4;DK
6088;111;2009;3,2;3,7;7,1;16,1;16,7;19,3;21,8;22,1;18,9;11,9;9,6;3,4;12,8;DK
6088;111;2010;-0,7;0,4;6,3;11,5;13,9;19,6;24,3;21,4;17,5;13,1;5,7;-0,3;11,1;DK
6088;111;2011;3,1;2,3;6,7;15,4;16,7;20,4;20;20,1;18,4;14,1;8,9;7;12,8;DK
6088;111;2012;5,1;2;8,7;10,4;17,2;16,9;20,6;21,6;17;12;8,7;3,1;11,9;DK
6088;111;2013;2,4;2,3;3,3;9,8;16,7;17,5;21,8;22,4;17,8;14;9,2;7,7;12,1;DK
6088;111;2014;3,7;6,6;9,7;13,8;16,4;19,6;25,2;21;20,2;15,6;9,6;6,3;14;DK
6088;111;2015;5,6;5,2;8,6;11,5;13,7;17;20,1;22,3;17,6;13;10,5;10,4;13;DK
6088;111;2016;3,1;5,8;7,7;10,7;18,6;21,1;20,7;21;21,7;12,2;7,2;7,5;13,1;DK
6088;111;2017;4,7;4,1;8,1;10,3;16,9;18,5;20,4;20,6;17,8;14,4;9,1;6,2;12,6;DK
6088;111;2018;4,4;2,8;3,9;13,1;22,3;21,3;24,3;22,3;18,5;14,4;8,3;6,3;13,5;DK
6088;111;2019;5;7;8,7;14,7;14,5;21,7;21,2;22,9;17,9;13,5;8,1;7,3;13,5;DK
6088;111;2020;7,6;7,4;8,8;12,8;14,8;20,3;17,7;22,9;17,7;13,3;10;5,8;13,3;DK
6088;112;1874;7,3;7,5;1;1,3;16,8;24,2;24,3;20,7;19,2;21,3;11,6;7,1;24,3;DK
6088;112;1875;6,5;4,5;6,5;13,2;19,6;26,2;25,3;27,5;24,7;16,4;8,5;5,7;27,5;DK
6088;112;1876;4;5,3;7,8;13,4;16,3;24,9;27,6;26,5;17,6;17,3;9,7;7,9;27,6;DK
6088;112;1877;6;5,7;12,3;13,1;18,5;27,7;24,3;23;19,1;14,5;11,4;7,3;27,7;DK
6088;112;1878;7,4;7,9;8,4;16,5;21,1;26,8;24,5;25,9;22;18,9;9;5,5;26,8;DK
6088;112;1879;6,2;4,1;4;12,6;21,3;24,7;25;24,7;20,3;16;10;5,3;25;DK
6088;112;1880;5,7;6;10;19;23,7;24;25,2;29,2;23;16,8;10,1;8,9;29,2;DK
6088;112;1881;5,1;3,5;4,9;15,3;22,3;23,9;23,9;21,4;19,4;14,5;9,2;7,1;23,9;DK
6088;112;1882;7,3;8;9,4;17,5;20,8;24,2;24,8;26,6;22;16,9;11,8;5,3;26,6;DK
6088;112;1883;5,2;6,2;5,9;16,9;24,8;22,4;30,9;22,8;20,9;15;9,7;8,1;30,9;DK
6088;112;1884;7,2;7,3;12,7;13,3;21;21,9;28,5;24,3;22,9;17,7;11,3;7,9;28,5;DK
6088;112;1885;4;6,3;8,4;15,7;25,2;27;28,3;25;18,2;14,5;9,4;7,1;28,3;DK
6088;112;1886;6;2,5;8;14,2;23,2;21,2;26,3;24,9;24,9;17;11,5;9,1;26,3;DK
6088;112;1887;4,2;5,4;8,7;13,9;19,2;25;26,5;27,8;21,3;14,7;10;8,1;27,8;DK
6088;112;1888;6;4,7;7,8;13;27;27,3;22,3;23,1;17,7;13,2;11,3;7,7;27,3;DK
6088;112;1889;5,2;6,3;7,6;14,6;25,7;28;25,3;20,7;20;14,2;10,8;6,8;28;DK
6088;112;1890;7;7,2;12,2;12,2;22,5;19,7;20,5;21,7;19,6;15,4;10,5;4,9;22,5;DK
6088;112;1891;2,9;8,8;9,2;14;23;26,9;25;21;22,3;19,9;11,9;9,2;26,9;DK
6088;112;1892;6;5;11,1;16,5;25;24,1;26,8;30,3;20,3;17;13,5;7,2;30,3;DK
6088;112;1893;2,8;4;15;22;25;27;32;29,4;19;17,7;10,8;8,2;32;DK
6088;112;1894;6,5;8;17,2;19,7;26,9;30;30,1;21,3;19,3;16;10,9;8,3;30,1;DK
6088;112;1895;3,9;2,2;11;21,3;25,7;28,3;24,7;26,7;22,6;20,9;12,8;8,2;28,3;DK
6088;112;1896;6,3;6,3;18;12,8;26,3;30,3;30,9;23,8;25,5;17,8;9,4;6,2;30,9;DK
6088;112;1897;5,9;6,9;10,3;17,5;26,9;28,8;26,3;30,2;19;16,1;10,7;7,5;30,2;DK
6088;112;1898;8,3;8;8,1;17,6;21,3;28;26,1;30,1;24,3;19,2;12,2;10,3;30,1;DK
6088;112;1899;8,7;7,8;9;13;24,7;26,2;30,1;25,8;22,1;16,4;14;9,3;30,1;DK
6088;112;1900;5,2;7;6,3;13,3;23,3;24,8;27,6;25,4;21,3;16,7;10,6;8,5;27,6;DK
6088;112;1901;5,4;5,2;7,1;18,2;22,3;24,1;30;26;22,8;18,2;11,3;8,8;30;DK
6088;112;1902;7,6;2,8;9,8;17,2;22,6;27;20,5;19,2;22,1;13,2;11,8;7,1;27;DK
6088;112;1903;6,2;6,7;14,1;14,8;24;26,2;23,4;21,9;24,2;18;11,8;5,5;26,2;DK
6088;112;1904;8,6;5;11,1;16;22,1;21,8;26,1;28;22,8;15,2;11,8;8,5;28;DK
6088;112;1905;6;5;10,8;10;24;27,1;29,9;21,5;19,2;13,1;10,7;8,1;29,9;DK
6088;112;1906;5,8;5;7,2;19;23;24,6;26,6;27,5;25,6;15,6;11,2;10;27,5;DK
6088;112;1907;7,2;6;11,8;12,5;27;21,2;25,2;19,4;21,2;18;11,5;7,4;27;DK
6088;112;1908;5,8;6,2;9,2;12,8;22,3;26,6;26,6;21;18,7;19,1;10,1;8;26,6;DK
6088;112;1909;5;5;8,1;13,7;21,3;20,6;19,5;21,3;19,7;15,6;10,2;6,6;21,3;DK
6088;112;1910;7;8,6;12,6;13,6;23,8;28,3;24,7;23,7;19,6;16,5;8,7;7,7;28,3;DK
6088;112;1911;6,4;6,3;13,8;19;25,1;25,4;28,2;30;20,7;13,6;12,6;6,8;30;DK
6088;112;1912;7,2;5,4;8,7;19,4;17,5;24,4;26,6;20,6;16,3;13,7;10,2;8;26,6;DK
6088;112;1913;7,2;5,4;13,3;21,5;24,2;26,2;24,4;25,2;25,2;16,2;11,8;9,8;26,2;DK
6088;112;1914;6,8;7;9,4;19,8;21,4;23,8;28,8;25,2;24,2;14,6;11,4;9,4;28,8;DK
